comparison	element	configuration	system	epsilon	status	left_min_volume	left_bulk_modulus_ev_ang3	left_bulk_deriv	right_min_volume	right_bulk_modulus_ev_ang3	right_bulk_deriv
total_original	Be	X/Diamond	Be-X/Diamond	0.508469109559	ok	29.6180245093	0.266927196094	3.34673283931	29.3741163306	0.273524365722	3.44540629219
total_original	Be	X/FCC	Be-X/FCC		missing_fit						
total_original	Be	X/SC	Be-X/SC	0.379975510172	ok	10.3315242654	0.456032005475	3.32840008171	10.2702531401	0.470541310737	2.97830338254
total_original	Bi	X/BCC	Bi-X/BCC	0.178108415775	ok	31.7080663573	0.333097946073	4.6562015542	31.6231968	0.3254664085	4.8011815377
total_original	Bi	X/Diamond	Bi-X/Diamond	0.475116983441	ok	97.6310352791	0.177495525471	4.3356178987	96.8876438527	0.179069025243	4.35293463645
total_original	Bi	X/FCC	Bi-X/FCC	0.125719206674	ok	31.8555390686	0.331113918162	4.60186644334	31.7980884655	0.321306983515	4.8869023054
total_original	Bi	X/SC	Bi-X/SC	0.20684934745	ok	35.3080596122	0.293828227234	4.69295298109	35.1984443379	0.288218411697	4.66455935232
total_original	Bk	X/BCC	Bk-X/BCC		missing_fit						
total_original	Bk	X/Diamond	Bk-X/Diamond		missing_fit						
total_original	Bk	X/FCC	Bk-X/FCC		missing_fit						
total_original	Bk	X/SC	Bk-X/SC		missing_fit						
total_original	Br	X/BCC	Br-X/BCC	0.369003542844	ok	26.9399827028	0.169658542014	5.45117276045	26.7791145759	0.174002000778	5.57018005856
total_original	Br	X/Diamond	Br-X/Diamond	0.0540285675332	ok	86.1405679882	0.090421633583	5.19157692496	86.1538438092	0.0935791160021	5.19176864288
total_original	Br	X/FCC	Br-X/FCC	0.481585041769	ok	26.6222563449	0.165244727218	5.46808865805	26.4125456201	0.17230953183	5.55801838991
total_original	Br	X/SC	Br-X/SC	0.192196614463	ok	29.7329497892	0.180234278344	5.55774225609	29.8209881117	0.181509368894	5.58343084972
total_original	C	X/BCC	C-X/BCC	1.01166407008	ok	6.8095588776	1.08055671949	4.23034770052	6.68579371166	1.13573682857	4.29047864176
total_original	C	X/Diamond	C-X/Diamond	0.079869309244	ok	11.3813515287	2.67655065168	3.71202415809	11.3943915946	2.7106446325	3.759464077
total_original	C	X/FCC	C-X/FCC		missing_fit						
total_original	C	X/SC	C-X/SC	0.351606417622	ok	5.61444720424	1.99265331755	4.12984392828	5.58504058357	2.03830485219	3.13104673521
