comparison	element	configuration	system	epsilon	status	left_min_volume	left_bulk_modulus_ev_ang3	left_bulk_deriv	right_min_volume	right_bulk_modulus_ev_ang3	right_bulk_deriv
pseudopotential_improved	Ne	X/Diamond	Ne-X/Diamond	0.422325508671	ok	90.0012812757	0.00235290755192	-0.279078930306	89.1688088315	0.00236805667049	7.13559973507
pseudopotential_improved	Ne	X/FCC	Ne-X/FCC	0.064925349582	ok	24.2608097816	0.00824023212762	8.19905134802	24.2828450523	0.00788875795541	7.4480522162
pseudopotential_improved	Ne	X/SC	Ne-X/SC	0.0383222283787	ok	29.7613265725	0.00539063770981	7.05616053922	29.7501330053	0.00530313886213	7.07541244254
pseudopotential_improved	Ni	X/BCC	Ni-X/BCC	0.0207525542739	ok	10.8893452586	1.2335331538	4.88302734434	10.89253556	1.23859771646	4.8762227602
pseudopotential_improved	Ni	X/Diamond	Ni-X/Diamond	0.0426930618495	ok	33.0109929598	0.570112975073	4.82744081657	32.9864903451	0.573077237262	5.00579759565
pseudopotential_improved	Ni	X/FCC	Ni-X/FCC	0.0274806857925	ok	10.8289324686	1.25658896071	4.8959678975	10.8333251385	1.26130162761	4.88590737252
pseudopotential_improved	Ni	X/SC	Ni-X/SC	0.0107201965722	ok	12.5544718342	0.914457859731	4.84116409303	12.5514979503	0.919647681389	5.18542952349
pseudopotential_improved	No	X/BCC	No-X/BCC		missing_fit						
pseudopotential_improved	No	X/Diamond	No-X/Diamond		missing_fit						
pseudopotential_improved	No	X/FCC	No-X/FCC		missing_fit						
pseudopotential_improved	No	X/SC	No-X/SC		missing_fit						
pseudopotential_improved	Np	X/BCC	Np-X/BCC		missing_fit						
pseudopotential_improved	Np	X/Diamond	Np-X/Diamond		missing_fit						
pseudopotential_improved	Np	X/FCC	Np-X/FCC		missing_fit						
pseudopotential_improved	Np	X/SC	Np-X/SC		missing_fit						
pseudopotential_improved	O	X/BCC	O-X/BCC	0.0223531026911	ok	7.78923185245	0.945318205713	4.6873464477	7.78657279382	0.943953715266	4.69148926367
pseudopotential_improved	O	X/Diamond	O-X/Diamond	0.0370061903222	ok	21.3689457855	0.74031590221	4.4216990728	21.3566756667	0.740125890324	4.4197945894
pseudopotential_improved	O	X/FCC	O-X/FCC	0.0297734052198	ok	8.00174998546	0.875909677058	4.74102210903	7.99801055877	0.876628243287	4.742033651
pseudopotential_improved	O	X/SC	O-X/SC	0.0433126413384	ok	7.95743989918	1.07004806158	4.55774020457	7.95188274273	1.07059751859	4.61839293709
pseudopotential_improved	Os	X/BCC	Os-X/BCC	0.458722971269	ok	14.6680426608	2.21628822832	4.94382087647	14.776336897	2.18815885715	5.01851851694
pseudopotential_improved	Os	X/Diamond	Os-X/Diamond	0.384236472432	ok	42.6318451257	1.28816598427	4.58921856175	42.8939578808	1.27635903541	4.58126385411
pseudopotential_improved	Os	X/FCC	Os-X/FCC	0.426990211027	ok	14.2411762781	2.45177935985	4.70820931751	14.3387859288	2.42549461395	4.73679371596
pseudopotential_improved	Os	X/SC	Os-X/SC	0.405821952514	ok	16.6149189888	1.70628405816	5.05329792104	16.7233564181	1.68778825457	5.02086703404
pseudopotential_improved	P	X/BCC	P-X/BCC	0.704157234503	ok	14.0610867482	0.611066722574	3.91413767154	14.2265489967	0.606218155511	3.92644670724
pseudopotential_improved	P	X/Diamond	P-X/Diamond	0.895786125192	ok	40.6779587756	0.269412042872	2.43405539985	41.3143124091	0.269572741093	2.47665032985
pseudopotential_improved	P	X/FCC	P-X/FCC	0.734240023092	ok	14.3806433204	0.580406639066	4.0985336517	14.5582509042	0.574965702139	4.11299756903
pseudopotential_improved	P	X/SC	P-X/SC	0.595251504556	ok	14.5095088401	0.698098197694	4.78038805504	14.6515586254	0.686750253803	4.80539313605
pseudopotential_improved	Pa	X/BCC	Pa-X/BCC		missing_fit						
pseudopotential_improved	Pa	X/Diamond	Pa-X/Diamond		missing_fit						
pseudopotential_improved	Pa	X/FCC	Pa-X/FCC		missing_fit						
pseudopotential_improved	Pa	X/SC	Pa-X/SC		missing_fit						
