comparison	element	configuration	system	epsilon	status	left_min_volume	left_bulk_modulus_ev_ang3	left_bulk_deriv	right_min_volume	right_bulk_modulus_ev_ang3	right_bulk_deriv
total_improved_subset	Yb	X/BCC	Yb-X/BCC		missing_fit						
total_improved_subset	Yb	X/Diamond	Yb-X/Diamond		missing_fit						
total_improved_subset	Yb	X/FCC	Yb-X/FCC		missing_fit						
total_improved_subset	Yb	X/SC	Yb-X/SC		missing_fit						
total_improved_subset	Zn	X/BCC	Zn-X/BCC		missing_fit						
total_improved_subset	Zn	X/Diamond	Zn-X/Diamond		missing_fit						
total_improved_subset	Zn	X/FCC	Zn-X/FCC		missing_fit						
total_improved_subset	Zn	X/SC	Zn-X/SC		missing_fit						
total_improved_subset	Zr	X/BCC	Zr-X/BCC		missing_fit						
total_improved_subset	Zr	X/Diamond	Zr-X/Diamond		missing_fit						
total_improved_subset	Zr	X/FCC	Zr-X/FCC		missing_fit						
total_improved_subset	Zr	X/SC	Zr-X/SC		missing_fit						
